"Company","Specific.Bean.Origin","REF","Review.Date","Cocoa.Percent","Company.Location","Rating","Bean.Type","Broad.Bean.Origin","Bar.Price"
"Soma","Maranon Canyon",1259,2014,70,"Canada",3.75,"Forastero (Nacional)","Peru",NA
"Soma","La Dalia",1307,2014,70,"Canada",3.25,"Trinitario","Nicaragua",3.66671957843937
"Soma","Camino Verde P., Balao, Guayas",1307,2014,80,"Canada",3.5,"Forastero (Nacional)","Ecuador",9.7072254489176
"Soma","Espiritu Santo, 'Smoke Monster'",1307,2014,70,"Canada",3.75,"Forastero (Amelonado)","Vanuatu",6.12417419860139
"Soma","Little Big Man",1339,2014,70,"Canada",3.25,"Blend","Madagascar & Ecuador",5.40853346441872
"Soma","Rizek Cacao, Domin. Rep.",1019,2013,77,"Canada",3.75,"Trinitario","Dominican Republic",1.99986815173179
"Soma","Java",1030,2013,70,"Canada",3.25,"Criollo","Indonesia",4.22251267079264
"Soma","Apurimac, El Quinacho Co-op",1073,2013,70,"Canada",NA,"Criollo","Peru",NA
"Soma","Sangre Grande P., Trinidad",1073,2013,70,"Canada",3.75,"Trinitario","Trinidad",NA
"Soma","Chef's Blend",1077,2013,70,"Canada",3.25,"","",8.79834983195178
"Soma","Patanemo",1077,2013,70,"Canada",3.75,"Criollo","Venezuela",NA
"Soma","Crazy 88",1077,2013,88,"Canada",4,"","Guat., D.R., Peru, Mad., PNG",NA
"Soma","Maracaibo, El Vigia",1077,2013,70,"Canada",4,"Criollo","Venezuela",2.36204354302026
"Soma","Equator",1081,2013,67,"Canada",4,"","Peru, Dom. Rep",3.72598862135783
"Soma","Orinoco",1173,2013,70,"Canada",3.25,"Forastero","Venezuela",8.92221887107007
"Soma","Bachelor's Hall E., St. Thomas Parish",1177,2013,70,"Canada",4,"Trinitario","Jamaica",1.64467050414532
"Soma","Noula Coop",817,2012,70,"Canada",3.25,"","Haiti",9.03177139954641
"Soma","O'ahu",833,2012,70,"Canada",3.75,"","Hawaii",1.08486914588138
"Soma","Dual Origins, Sambirano, Elvesia",867,2012,70,"Canada",4,"Blend","Dom. Rep., Madagascar",9.58556122961454
"Soma","Dancing in Your Head, 5 bean blend",867,2012,70,"Canada",4,"Blend","Gre., PNG, Haw., Haiti, Mad",3.11741972225718
"Soma","Cahabon Region",951,2012,70,"Canada",3.5,"Trinitario","Guatemala",2.3759850054048
"Soma","Carenero Superior",951,2012,70,"Canada",3.75,"Trinitario","Venezuela",NA
"Soma","Eastern Promises",967,2012,70,"Canada",3.5,"Blend","Mad., Java, PNG",9.23745363065973
"Soma","Papua New Guinea",983,2012,85,"Canada",3.5,"Trinitario","Papua New Guinea",7.01250028703362
"Soma","Grenada, Black Science",676,2011,70,"Canada",NA,"Trinitario","Grenada",NA
"Soma","Alto Beni, Wild Bolivian",676,2011,70,"Canada",3.5,"Nacional","Bolivia",NA
"Soma","Peruvian",676,2011,64,"Canada",4,"","Peru",NA
"Soma","Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,70,"Canada",4,"","Ven, Bolivia, D.R.",4.55728385294788
"Soma","Elvesia P., Black Science",682,2011,70,"Canada",3.75,"Forastero","Dominican Republic",9.3132929187268
"Soma","Chuao",688,2011,70,"Canada",3.5,"Criollo","Venezuela",8.83939072280191
"Soma","Black Science Blend 1",607,2010,70,"Canada",3.75,"Trinitario, Nacional","DR, Ecuador, Peru",7.41417899494991
"Soma","Hispaniola",377,2009,70,"Canada",3,"Forastero","Dominican Republic",NA
"Soma","Africa",377,2009,70,"Canada",3.5,"Forastero","Ghana",3.43733889283612
"Soma","Conacado",387,2009,70,"Canada",3,"Trinitario","Dominican Republic",NA
"Soma","Papua New Guinea",387,2009,70,"Canada",3.5,"Trinitario","Papua New Guinea",4.86046532052569
"Soma","Madagascar",387,2009,70,"Canada",3.75,"Criollo","Madagascar",NA
"Soma","Ocumare",387,2009,70,"Canada",3.75,"Criollo","Venezuela",4.35438454989344
"Somerville","Nicaragua",1367,2014,70,"U.S.A.",3.25,"","Nicaragua",6.98603675165214
"Somerville","Hawaiian, Big Island",1395,2014,70,"U.S.A.",3.5,"","Hawaii",8.37059844937176
"Soul","Dominican Republic",1932,2017,70,"Canada",3.25,"","Dominican Republic",8.31801819242537
"Soul","Madagascar",1936,2017,70,"Canada",3.5,"","Madagascar",NA
"Soul","Venezuela",1936,2017,75,"Canada",3.5,"","Venezuela",NA
"Soul","Ecuador",1936,2017,75,"Canada",3.25,"","Ecuador",4.92442904645577
"Soul","Papua New Guinea",1936,2017,77,"Canada",3.25,"","Papua New Guinea",NA
"Soul","Tanzania",1940,2017,80,"Canada",3.5,"","Tanzania",NA
"Spagnvola","AgroCriso Plantation",793,2012,70,"U.S.A.",3,"","Dominican Republic",NA
"Spagnvola","AgroCriso Plantation",793,2012,80,"U.S.A.",3,"","Dominican Republic",NA
"Spagnvola","AgroCriso Plantation",793,2012,75,"U.S.A.",3.25,"","Dominican Republic",6.71406764537096
"Spencer","Dominican Republic",1932,2017,70,"U.S.A.",3.75,"","Dominican Republic",NA
"Spencer","Ecuador",1932,2017,70,"U.S.A.",3.5,"","Ecuador",NA
"Spencer","Peru",1932,2017,70,"U.S.A.",NA,"","Peru",NA
"Spencer","Dominican Republic, lot D82R",1792,2016,70,"Australia",3.5,"","Domincan Republic",NA
"Spencer","Ecuador, lot E432314L",1792,2016,70,"Australia",3.75,"","Ecuador",7.54032285115682
"Spencer","Madagascar, lot M0403R",1792,2016,70,"Australia",3.75,"","Madagascar",8.2307668782305
"Spencer","Malekula Island",1434,2014,72,"Australia",NA,"Trinitario","Vanuatu",7.64017662708648
"Sprungli (Felchlin)","Alto Beni",1057,2013,70,"Switzerland",3,"Criollo","Bolivia",1.11736926715821
"SRSLY","Dominican Republic",1113,2013,70,"U.S.A.",3,"","Dominican Republic",3.85254323272966
"SRSLY","Dominican Republic",1121,2013,84,"U.S.A.",2.25,"","Dominican Republic",8.82735463255085
"Starchild","Bolivar, Arriba",1634,2015,70,"U.S.A.",3,"Forastero (Nacional)","Ecuador",6.34480239404365
"Starchild","Hispaniola",1692,2015,70,"U.S.A.",3,"","Domincan Republic",8.19032361079007
"Starchild","Cacao Verapaz",1692,2015,70,"U.S.A.",3,"","Guatemala",NA
"Starchild","Rio Tuma",1692,2015,70,"U.S.A.",3,"Trinitario (Amelonado)","Nicaragua",NA
"Starchild","Sambirano Valley",1696,2015,70,"U.S.A.",3,"Trinitario","Madagascar",6.76456132391468
"Stella (aka Bernrain)","Bahia, Agri-Forestal Plantation, 2010",859,2012,68,"Switzerland",NA,"Trinitario","Brazil",NA
"Stella (aka Bernrain)","India",729,2011,72,"Switzerland",3.25,"","India",8.72044943808578
"Stone Grindz","Ecuador, Midnight Dark",1291,2014,84,"U.S.A.",3.5,"","Ecuador",NA
"Stone Grindz","Ecuador, Twilght Dark",1291,2014,70,"U.S.A.",3.5,"","Ecuador",3.71028272015974
"StRita Supreme","Samar, East Visayas region",939,2012,65,"U.S.A.",2.5,"","Philippines",7.65128516964614
"StRita Supreme","Samar, East Visayas region",943,2012,70,"U.S.A.",2.5,"","Philippines",8.63296912400983
"StRita Supreme","Samar, East Visayas region",943,2012,75,"U.S.A.",NA,"","Philippines",7.85825499100611
"Sublime Origins","Sambirano",1157,2013,67,"U.S.A.",NA,"Trinitario","Madagascar",8.13464507553726
"Sublime Origins","Moho Valley",1157,2013,78,"U.S.A.",3.25,"Trinitario","Belize",2.56165971537121
"Summerbird","Peru",1800,2016,61,"Denmark",2.5,"Criollo, Trinitario","Peru",2.97984859952703
"Summerbird","Peru",1800,2016,71,"Denmark",3,"Criollo, Trinitario","Peru",3.13974464475177
"Suruca Chocolate","Venezuela",1796,2016,70,"Venezuela",NA,"","Venezuela",7.06199489091523
"Suruca Chocolate","Venezuela",1796,2016,60,"Venezuela",3,"","Venezuela",4.07189155556262
"Svenska Kakaobolaget","Sri Lanka",1618,2015,70,"Sweden",NA,"Criollo, Trinitario","Sri Lanka",6.63101483904757
"Szanto Tibor","Nacional",1668,2015,70,"Hungary",3.25,"","Ecuador",4.68527457350865
"Szanto Tibor","Baracoa",1704,2015,88,"Hungary",3.25,"Trinitario","Cuba",5.21588906785473
"Szanto Tibor","Ambolikapiky",1704,2015,70,"Hungary",3.25,"Trinitario","Madagascar",2.25283277197741
"Szanto Tibor","Winak, Sumaco",1704,2015,70,"Hungary",3.75,"Forastero (Nacional)","Ecuador",NA
"Szanto Tibor","Ben Tre, Mekong Delta",1708,2015,70,"Hungary",3.25,"Trinitario","Vietnam",2.09144848841242
"Szanto Tibor","Fazenda Sempre Firme, Bahia",1708,2015,70,"Hungary",3.5,"Forastero (Parazinho)","Brazil",3.54275497095659
"Szanto Tibor","Porcelana",1263,2014,70,"Hungary",3.5,"Criollo","Venezuela",3.09730689506978
"Szanto Tibor","Baracoa",1263,2014,70,"Hungary",3.75,"Trinitario","Cuba",2.3238522184547
"Szanto Tibor","Autumn, Primary Harvest, 2012",1185,2013,70,"Hungary",3.5,"Criollo","Madagascar",9.90170443663374
"Szanto Tibor","Spring, Secondary Harvest, 2012",1185,2013,70,"Hungary",3.5,"Criollo","Madagascar",7.25518627581187
"Szanto Tibor","Cacao Blanco",1193,2013,70,"Hungary",3.25,"","Nicaragua",9.94842798961326
"Szanto Tibor","Santo Domingo",939,2012,70,"Hungary",3.25,"","Dominican Republic",2.80972554488108
"Szanto Tibor","Millot Plantation",939,2012,70,"Hungary",3.25,"","Madagascar",NA
"Szanto Tibor","Ayacucho, ""El Guinacho""",939,2012,70,"Hungary",3.75,"","Peru",2.72180968197063
"Szanto Tibor","Crudo",761,2011,70,"Hungary",3,"","Venezuela",2.14778485218994
"Tabal","Costa Rica",1101,2013,70,"U.S.A.",NA,"","Costa Rica",1.63440079940483
"Tabal","Dominican Republic",1101,2013,70,"U.S.A.",NA,"","Dominican Republic",4.66867591999471
"Tabal","Chiapas, Lacandon Jungle",1105,2013,70,"U.S.A.",2.5,"","Mexico",1.93426019395702
"Tabal","Peru",1105,2013,70,"U.S.A.",3,"","Peru",6.87791732535698
"Tablette (aka Vanillabeans)","Colombia",1450,2015,70,"Japan",3,"","Colombia",8.55790988309309
"Tablette (aka Vanillabeans)","Papua",1450,2015,62,"Japan",3.25,"","Papua New Guinea",3.54819427500479
"Tablette (aka Vanillabeans)","Vietnam",1450,2015,60,"Japan",3.25,"Trinitario","Vietnam",NA
"Tablette (aka Vanillabeans)","Trinidad",1680,2015,77,"Japan",NA,"Trinitario","Trinidad",NA
"Tan Ban Skrati","Paramaribo, batch 20160043-01",1868,2016,70,"Suriname",3.25,"Trinitario","Suriname",8.06762504158542
"Taza","Belize",1271,2014,68,"U.S.A.",3,"Trinitario","Belize",7.58921684976667
"Taza","Alto Beni",785,2011,87,"U.S.A.",3.25,"","Bolivia",NA
"Taza","Chiapan",451,2009,75,"U.S.A.",NA,"","Mexico",5.12089117360301
"Taza","Dark, Stone Ground",180,2007,70,"U.S.A.",3,"","Dominican Republic",6.96146955899894
"TCHO","West Africa",1716,2016,62,"U.S.A.",2,"Forastero","West Africa",3.80531981866807
"TCHO","Peru- Ecuador",915,2012,99,"U.S.A.",3.25,"","Peru, Ecuador",NA
"TCHO","TCHOPro 60.5",387,2009,60,"U.S.A.",NA,"","",5.88278452353552
"TCHO","TCHOPro 68",387,2009,68,"U.S.A.",3,"","",9.93354106321931
"TCHO","Chocolatey-beta",199,2008,70,"U.S.A.",2.5,"Forastero","Ghana",2.51254729484208
"TCHO","Fruity-beta",280,2008,70,"U.S.A.",2.5,"","Peru",7.83250121842138
"TCHO","Citrus-beta",280,2008,70,"U.S.A.",NA,"","Madagascar",NA
"TCHO","Nutty-beta",284,2008,70,"U.S.A.",2.5,"","Peru",NA
"Tejas","Concepcion",801,2012,70,"U.S.A.",NA,"","Madagascar",NA
"Tejas","Bayou Blend",801,2012,70,"U.S.A.",3,"Blend","Ecuador, Mad., PNG",9.24115184578113
"Tejas","Aranama",805,2012,70,"U.S.A.",3,"","Papua New Guinea",4.66542360954918
"Tejas","Presidio",805,2012,70,"U.S.A.",3.5,"","Dominican Republic",NA
"Tejas","La Bahia, w/ cane juice",817,2012,70,"U.S.A.",3.25,"","Ecuador",5.19879432092421
"Tejas","Capistrano",821,2012,70,"U.S.A.",2,"","Peru",NA
"Tejas","La Bahia, w/ cane sugar",825,2012,70,"U.S.A.",3.25,"","Ecuador",NA
"Tejas","San Jose",829,2012,70,"U.S.A.",NA,"","Bolivia",9.74688072106801
"Tejas","Capistrano*",829,2012,70,"U.S.A.",3,"","Madagascar",7.56451586727053
"Tejas","Espada",833,2012,70,"U.S.A.",3.25,"","Mexico",2.00021881912835
"Tejas","Espada",967,2012,70,"U.S.A.",NA,"","Brazil",2.31137886317447
"Tejas","Concepcion*",971,2012,80,"U.S.A.",3,"","Venezuela",7.56424838188104
"Tejas","San Jose",971,2012,67,"U.S.A.",3.25,"","Bolivia",9.3313716026023
"Tejas","Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,70,"U.S.A.",3.5,"Forastero (Parazinho)","Brazil",3.201136138523
"Terroir","Peru",1478,2015,70,"U.S.A.",NA,"","Peru",9.02002881211229
"Terroir","Belize",1478,2015,70,"U.S.A.",3.75,"Trinitario","Belize",7.84359582606703
"Terroir","Madagascar",1478,2015,70,"U.S.A.",3.75,"Trinitario","Madagascar",NA
"Terroir","Ecuador",1482,2015,70,"U.S.A.",3.25,"","Ecuador",6.76133637828752
"Terroir","Oko Caribe",1554,2015,70,"U.S.A.",3.5,"","Domincan Republic",NA
"Terroir","Guatemala",1558,2015,70,"U.S.A.",3.75,"Trinitario","Guatemala",3.98392292438075
"Terroir","Ecuador",1323,2014,77,"U.S.A.",3.25,"","Ecuador",9.43869099090807
"Terroir","Madagascar",1323,2014,67,"U.S.A.",3.75,"Trinitario","Madagascar",8.58456386998296
"Terroir","Uganda",1323,2014,73,"U.S.A.",3.75,"Forastero","Uganda",9.52954246033914
"The Barn","Peru",1614,2015,70,"Sweden",3,"","Peru",9.02542358939536
"Theo","Congo w/ nibs",903,2012,65,"U.S.A.",3.25,"Forastero","Congo",3.31495071807876
"Theo","Madagascar",162,2007,65,"U.S.A.",3.5,"Trinitario","Madagascar",7.54377823625691
"Theo","Ivory Coast",184,2007,75,"U.S.A.",2.5,"","Ivory Coast",4.25319598522037
"Theo","Ghana, Kumasi",184,2007,84,"U.S.A.",3,"Forastero","Ghana",NA
"Theo","Venezuela; Barinos, Merida, Tachron",188,2007,91,"U.S.A.",2,"Blend","Venezuela",1.00562295992859
"Theo","Ghana, Panama, Ecuador",188,2007,75,"U.S.A.",3,"Blend","Ghana, Panama, Ecuador",5.69022153201513
"Theobroma","Piura Select, Cacao Blanc",1684,2015,70,"Japan",3.25,"","Peru",NA
"Timo A. Meyer","Belize, med roast",1836,2016,72,"Germany",3.75,"Trinitario, TCGA","Belize",4.27682678308338
"To'ak (Ecuatoriana)","Manabi",1418,2014,81,"Ecuador",3.25,"Forastero (Nacional)","Ecuador",NA
"Tobago Estate (Pralus)","Roxborough, Tobago",895,2012,70,"France",4,"Trinitario","Tobago",4.19900842709467
"Tocoti","Wild Bolivian, Jungle Love",927,2012,77,"U.S.A.",3,"Criollo","Bolivia",2.75654288684018
"Tocoti","Venezuela",789,2011,72,"U.S.A.",NA,"","Venezuela",1.69022048800252
"Tocoti","Dominican Republic",789,2011,74,"U.S.A.",3,"","Dominican Republic",NA
"Treehouse","Conacado",1239,2014,72,"U.S.A.",3,"","Dominican Republic",1.93239680468105
"Tsara (Cinagra)","Ambanja, Tsara Valley",753,2011,72,"Madagascar",3.5,"","Madagascar",1.97360676480457
"Two Ravens","Peru",1740,2016,60,"U.S.A.",3,"Criollo","Peru",8.22531045624055
"twenty-four blackbirds","Kokoa Kamili",1996,2017,75,"U.S.A.",3.25,"","Tanzania",NA
"twenty-four blackbirds","Oko Caribe",1700,2015,75,"U.S.A.",NA,"","Domincan Republic",3.38529458316043
"twenty-four blackbirds","Cedeno, lot 271",1700,2015,75,"U.S.A.",3.5,"","Ecuador",9.46420555864461
"twenty-four blackbirds","Madagascar",1235,2014,75,"U.S.A.",3.5,"Trinitario","Madagascar",4.28908842615783
"twenty-four blackbirds","Dominican Republic",1022,2013,68,"U.S.A.",3.25,"","Dominican Republic",1.85466171870939
"twenty-four blackbirds","Palos Blancos",1026,2013,75,"U.S.A.",2.5,"","Bolivia",4.6962079887744
"twenty-four blackbirds","Dominican Republic",753,2011,73,"U.S.A.",NA,"","Dominican Republic",4.85579357878305
"Un Dimanche A Paris","Dominican Republic",709,2011,63,"France",3.75,"","Dominican Republic",NA
"Uncouth","Dominican Republic",2000,2017,75,"Canada",NA,"","Dominican Republic",NA
"Uncouth","Guatemala",2004,2017,75,"Canada",3.25,"","Guatemala",6.10060674487613
"Uncouth","Tanzania",2004,2017,75,"Canada",3,"","Tanzania",4.6807922963053
"Undone","Matagalpa",1438,2014,74,"U.S.A.",NA,"","Nicaragua",7.81388680101372
"Undone","Nourish",1438,2014,70,"U.S.A.",3,"","Dominican Republic",9.39412971120328
"Upchurch","Madagascar, Sassy Bar",1752,2016,72,"U.S.A.",3,"Trinitario","Madagascar",7.43620174983516
"Upchurch","Tanzania, Party Bar",1752,2016,72,"U.S.A.",3.25,"","Tanzania",NA
"Urzi","Sur del Lago, Merida",1327,2014,65,"Italy",3.25,"Trinitario","Venezuela",2.4028673551511
"Uto Pick","Sierra Nevada, Tutu Iku",1968,2017,70,"Spain",3.75,"","Colombia",NA
"Valrhona","Oriado",1972,2017,60,"France",3.25,"Blend","Peru, Dom. Rep",5.33160820440389
"Valrhona","Piura, Illanka, Quemazon",1510,2015,63,"France",4,"","Peru",1.02230929234065
"Valrhona","Andoa, Grand Cru blend",1145,2013,70,"France",3.5,"","",4.32539979252033
"Valrhona","Loma Sotavento, 2013",1153,2013,64,"France",3.5,"","Dominican Republic",7.55554985441267
"Valrhona","Otucan, Grand Cru",931,2012,69,"France",4,"","Venezuela",1.26402953499928
"Valrhona","Caraque",709,2011,56,"France",3.25,"","",NA
"Valrhona","Porcelana, Pedegral",757,2011,64,"France",4,"Criollo","Venezuela",3.03236580989324
"Valrhona","Tainori",327,2009,64,"France",3.75,"","Dominican Republic",9.40326868463308
"Valrhona","Alpaco",370,2009,66,"France",3.75,"","Ecuador",NA
"Valrhona","Nyangbo",395,2009,68,"France",3.5,"Forastero","Ghana",9.58682114700787
"Valrhona","Araguani",117,2007,72,"France",3,"Blend","Venezuela, Carribean",NA
"Valrhona","Chuao 2002 P.",129,2007,65,"France",3.75,"Trinitario","Venezuela",NA
"Valrhona","Manjari",129,2007,64,"France",4,"Criollo, Trinitario","Madagascar",3.99541186285205
"Valrhona","Le Noir Extra Amer",147,2007,85,"France",1.5,"","",2.79920596932061
"Valrhona","Abinao",153,2007,85,"France",2.5,"Forastero","West Africa",8.31150558567606
"Valrhona","Le Noir Amer",157,2007,71,"France",NA,"Forastero","West Africa",NA
"Valrhona","Porcelana, Maracaibo, Palmira P. 2006",162,2007,64,"France",3.25,"Criollo (Porcelana)","Venezuela",9.45119114941917
"Valrhona","Caraibe",63,2006,66,"France",3,"Trinitario","Carribean",NA
"Valrhona","Guanaja",63,2006,70,"France",4,"Criollo, Trinitario","South America",4.12592168268748
"Valrhona","Gran Couva 2005 P.",75,2006,64,"France",2.5,"Trinitario","Trinidad",NA
"Valrhona","Porcelana, Maracaibo, Palmira P. 2005",75,2006,64,"France",3,"Criollo (Porcelana)","Venezuela",8.37860201019794
"Valrhona","Sambirano, Ampamakia 2005, Millot P.",75,2006,64,"France",3.5,"Trinitario","Madagascar",NA
"Vanleer (Barry Callebaut)","Manhattan",963,2012,72,"U.S.A.",2.5,"Forastero","Ghana",1.41423893743195
"Vanleer (Barry Callebaut)","Napa",963,2012,65,"U.S.A.",NA,"Forastero","Ghana",7.11112074134871
"Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,72,"Madagascar",NA,"Trinitario","Madagascar",7.16037825681269
"Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,76,"Madagascar",NA,"Trinitario","Madagascar",NA
"Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,80,"Madagascar",NA,"Trinitario","Madagascar",9.53942725551315
"Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,70,"Madagascar",3,"Trinitario","Madagascar",NA
"Vao Vao (Chocolaterie Robert)","Madagascar w/ nibs",404,2009,68,"Madagascar",3,"Trinitario","Madagascar",2.66626286832616
"Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,64,"Madagascar",3.25,"Trinitario","Madagascar",NA
"Vicuna","Palos Blancos",1470,2015,70,"U.S.A.",3.25,"","Bolivia",4.61632468807511
"Vicuna","Palos Blancos + nibs",1470,2015,70,"U.S.A.",3.25,"","Bolivia",9.87358748703264
"Videri","Dominican Republic",1211,2014,90,"U.S.A.",3.25,"","Dominican Republic",NA
"Videri","Trinidad",1211,2014,75,"U.S.A.",3.5,"Trinitario","Trinidad",8.39827064052224
"Videri","Mindo",1227,2014,75,"U.S.A.",3.5,"","Ecuador",NA
"Videri","Dark",1117,2013,90,"U.S.A.",3.75,"","Central and S. America",6.82351615023799
"Videri","Classic",991,2012,70,"U.S.A.",3.25,"","Central and S. America",9.83926336304285
"Vietcacao (A. Morin)","Ben Tre, Mekong Delta, MoCay",951,2012,70,"France",3.5,"Trinitario","Vietnam",4.36752449069172
"Vintage Plantations","San Martin",1205,2014,75,"U.S.A.",3,"","Peru",8.09624736127444
"Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2004/2007",153,2007,100,"U.S.A.",2,"Forastero (Arriba)","Ecuador",9.92953557381406
"Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2004/2007",153,2007,90,"U.S.A.",2,"Forastero (Arriba)","Ecuador",4.46010954095982
"Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2004/2007",153,2007,75,"U.S.A.",3,"Forastero (Arriba)","Ecuador",2.33734341338277
"Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2007",153,2007,65,"U.S.A.",3,"Forastero (Arriba)","Ecuador",7.06938749272376
"Violet Sky","Sambirano Valley",1458,2015,77,"U.S.A.",NA,"Trinitario","Madagascar",9.66123042791151
"Violet Sky","Moho River Valley",1458,2015,77,"U.S.A.",3,"Criollo, Trinitario","Belize",2.32343492121436
"Violet Sky","Cuyagua",1458,2015,77,"U.S.A.",3,"Criollo","Venezuela",2.26093194936402
"Violet Sky","Peru",1458,2015,77,"U.S.A.",3.25,"Criollo, Trinitario","Peru",3.8955298399087
"Violet Sky","Cahabon",1502,2015,77,"U.S.A.",NA,"Trinitario","Guatemala",NA
"Vivra","Peru",1720,2016,70,"U.S.A.",2.5,"","Peru",2.60212433151901
"Vivra","Ocumare",1720,2016,70,"U.S.A.",2.5,"","Venezuela",2.97790868137963
"Vivra","Dominican Republic",1724,2016,70,"U.S.A.",3,"","Domincan Republic",NA
"Wellington Chocolate Factory","Conacado",1756,2016,70,"New Zealand",3.5,"Trinitario","Dominican Republic",NA
"Wellington Chocolate Factory","Piura Blanco, Norandino",1756,2016,70,"New Zealand",3.5,"","Peru",9.79645219119266
"Whittakers","Ghana",733,2011,72,"New Zealand",2.5,"Forastero","Ghana",6.12444396386854
"Wilkie's Organic","Amazonas",1169,2013,75,"Ireland",2.5,"Criollo","Peru",2.81795687973499
"Wilkie's Organic","Amazonas",1169,2013,89,"Ireland",NA,"Criollo","Peru",NA
"Wilkie's Organic","Tumbes",1169,2013,75,"Ireland",3.25,"Criollo","Peru",3.38036604924127
"Wilkie's Organic","Amazonas w/ nibs",1173,2013,75,"Ireland",NA,"Criollo","Peru",9.87448867573403
"Willie's Cacao","Los Llanos",1848,2016,70,"U.K.",4,"","Colombia",3.67967604356818
"Willie's Cacao","Los Llanos",1227,2014,88,"U.K.",3,"Trinitario","Colombia",8.26749198371544
"Willie's Cacao","Java, Indonesian Black",1109,2013,100,"U.K.",2.25,"","Indonesia",1.39732361142524
"Willie's Cacao","Sambirano",593,2010,71,"U.K.",3,"Trinitario","Madagascar",NA
"Willie's Cacao","Hacienda Las Trincheras",593,2010,72,"U.K.",3.5,"","Venezuela",6.18867119168863
"Willie's Cacao","Java",593,2010,69,"U.K.",3.75,"","Indonesia",9.60921787726693
"Willie's Cacao","San Martin",457,2009,70,"U.K.",3,"","Peru",8.48896996793337
"Willie's Cacao","Rio Caribe",457,2009,72,"U.K.",3.25,"Trinitario","Venezuela",5.31589670199901
"Wm","Guasare, Zulia Prov., 2015, batch 124",1912,2016,74,"U.S.A.",3,"Criollo","Venezuela",3.89195599127561
"Wm","Wild Beniano, 2016, batch 128, Heirloom",1912,2016,76,"U.S.A.",3.5,"","Bolivia",NA
"Wm","Ghana, 2013, batch 129",1916,2016,75,"U.S.A.",3.75,"","Ghana",7.64873687829822
"Woodblock","Maranon, Cajamarca",1243,2014,70,"U.S.A.",3,"Forastero (Nacional)","Peru",NA
"Woodblock","Camino Verde P., Balao, Guayas",1042,2013,70,"U.S.A.",3.25,"","Ecuador",3.86362906871364
"Woodblock","Gran Couva",1042,2013,70,"U.S.A.",3.5,"Trinitario","Trinidad",5.73931071581319
"Woodblock","Ecuador",825,2012,70,"U.S.A.",2.5,"","Ecuador",1.54648514394648
"Woodblock","Costa Rica",825,2012,70,"U.S.A.",3,"","Costa Rica",1.65368733019568
"Woodblock","Sambirano",951,2012,70,"U.S.A.",3.25,"Trinitario","Madagascar",3.77908149454743
"Woodblock","Ocumare",741,2011,70,"U.S.A.",4,"","Venezuela",5.95555049669929
"Woodblock","La Red",769,2011,70,"U.S.A.",3.5,"","Dominican Republic",9.43582680239342
"Xocolat","Hispaniola",1057,2013,66,"Domincan Republic",3,"","Dominican Republic",8.2082606384065
"Xocolla","Sambirano, batch 170102",1948,2017,70,"U.S.A.",NA,"","Madagascar",8.92687703412957
"Xocolla","Hispaniola, batch 170104",1948,2017,70,"U.S.A.",2.5,"","Dominican Republic",7.08301001111977
"Zak's","Papua New Guinea, Batch 2",1574,2015,70,"U.S.A.",3,"","Papua New Guinea",5.99213646468706
"Zak's","Dominican Republic, Batch D2",1578,2015,70,"U.S.A.",3.25,"","Domincan Republic",NA
"Zak's","Madagascar, Batch 2",1578,2015,70,"U.S.A.",3.25,"Trinitario","Madagascar",7.33431655052118
"Zak's","Peru, Batch 1",1578,2015,70,"U.S.A.",3.25,"","Peru",5.28175455122255
"Zak's","Belize, Batch 2",1578,2015,70,"U.S.A.",3.5,"Trinitario","Belize",8.31074345693924
"Zak's","House Blend, Batch 2",1582,2015,60,"U.S.A.",3,"","",3.2446592671331
"Zart Pralinen","Millot P., Ambanja",1820,2016,70,"Austria",3.5,"Criollo, Trinitario","Madagascar",7.37461289996281
"Zart Pralinen","UNOCACE",1824,2016,70,"Austria",NA,"Nacional (Arriba)","Ecuador",NA
"Zart Pralinen","San Juan Estate",1824,2016,85,"Austria",NA,"Trinitario","Trinidad",NA
"Zart Pralinen","Kakao Kamili, Kilombero Valley",1824,2016,85,"Austria",3,"Criollo, Trinitario","Tanzania",NA
"Zart Pralinen","Kakao Kamili, Kilombero Valley",1824,2016,70,"Austria",3.5,"Criollo, Trinitario","Tanzania",NA
"Zart Pralinen","San Juan Estate, Gran Couva",1880,2016,78,"Austria",3.5,"Trinitario","Trinidad",NA
"Zokoko","Guadalcanal",1716,2016,78,"Australia",3.75,"","Solomon Islands",4.59045842196792
"Zokoko","Goddess Blend",1780,2016,65,"Australia",3.25,"","",NA
"Zokoko","Alto Beni",697,2011,68,"Australia",3.5,"","Bolivia",NA
"Zokoko","Tokiala",701,2011,66,"Australia",3.5,"Trinitario","Papua New Guinea",5.19366205227561
